#{"t_start": 1738564177.2584584, "env_id": "None"}
r,l,t
-321.012244,100,3332.634422
-319.615667,100,3345.079188
-319.295191,100,3350.550529
-318.69454,100,3355.682461
-314.526269,100,3360.955307
-315.628368,100,3366.178245
-320.136737,100,3371.208526
-321.986602,100,3376.214539
-332.164884,100,3385.394812
-322.875091,100,3390.623864
-316.934494,100,3397.151683
-316.158983,100,3403.520122
-326.765467,100,3408.676683
-312.103607,100,3414.490579
-318.906701,100,3419.669591
-320.157882,100,3426.386865
-317.600386,100,3431.670461
-321.308969,100,3436.715511
-322.665199,100,3442.004461
-316.637787,100,3446.998959
-329.084893,100,3452.242878
-317.854064,100,3461.963591
-313.447563,100,3467.274296
-319.376816,100,3473.329427
-326.365962,100,3513.136189
-322.419643,100,3520.754717
-327.510072,100,3526.283787
-315.405403,100,3531.860371
-314.551053,100,3537.062429
-316.441721,100,3542.124859
-312.356848,100,3551.804643
-319.972517,100,3557.53355
-318.16214,100,3562.89118
-322.855544,100,3568.036545
-317.525766,100,3573.133269
-323.055892,100,3580.424347
-320.334829,100,3587.182523
-317.601792,100,3599.356635
-314.100501,100,3604.554758
-321.04314,100,3609.596203
-322.452046,100,3614.623349
-314.780017,100,3620.281801
-313.325018,100,3625.863988
-321.536147,100,3638.157395
-325.244973,100,3644.158498
-320.824375,100,3649.155513
-315.085255,100,3654.578626
-318.123732,100,3659.933097
-317.952634,100,3665.64535
-321.184408,100,3670.73802
-316.711961,100,3675.785787
-327.858234,100,3685.856228
-320.432436,100,3691.748637
-317.293224,100,3698.967616
-321.715742,100,3705.181085
-315.859258,100,3710.129991
-314.810189,100,3716.937872
-319.10411,100,3722.033038
-317.422095,100,3727.613051
-316.677744,100,3732.814097
-323.428782,100,3738.085584
-311.217332,100,3743.67567
-317.727516,100,3748.66833
-321.950594,100,3753.656339
-322.111852,100,3766.333779
-326.601693,100,3771.605299
-331.648847,100,3777.184153
-321.600677,100,3782.422126
-330.548743,100,3787.556113
