#{"t_start": 1737249588.6718976, "env_id": "None"}
r,l,t
-218.597097,1000,66185.735315
-468.550751,1000,66234.31902
-321.847895,1000,66281.310139
-153.317594,1000,66557.913156
-86.24098,1000,66610.823257
-94.576592,1000,66657.448567
-116.09931,1000,66705.101799
-61.985239,638,66744.619241
-160.850143,1000,66792.92941
-6.116532,82,66797.994644
-104.657045,1000,66845.25654
-94.403764,1000,66893.955682
-142.029966,1000,66942.278187
-128.851826,1000,66990.860734
-158.941896,1000,67273.802182
-116.754644,1000,67320.359129
-10.939485,127,67328.393716
-176.568085,1000,67375.485943
-134.308413,1000,67431.61349
-154.765795,1000,67480.783324
-88.659859,1000,67529.513054
-112.521949,1000,67579.289173
-293.878268,1000,67628.075396
-121.508886,1000,67680.002926
-55.761494,1000,67732.340295
-107.53614,1000,67983.978842
-113.295573,1000,68032.428719
-163.522946,1000,68079.611602
-75.479585,1000,68129.142798
-90.424676,1000,68178.127099
-335.207271,1000,68227.564791
-79.900888,1000,68274.825754
-74.364356,1000,68322.879598
-86.703866,1000,68372.224145
-108.507858,1000,68419.120632
-118.537512,1000,68716.490269
-124.145558,1000,68768.299172
-384.414103,1000,68814.746886
-31.344147,638,68859.805757
-88.137633,1000,68910.15416
-113.925419,1000,68956.610433
-110.218025,1000,69011.791512
-94.148214,1000,69057.842375
-170.856174,1000,69111.501635
-68.502766,1000,69160.003664
-115.877255,1000,69462.650289
-163.68479,1000,69509.529583
-59.799229,1000,69563.462646
-184.765248,1000,69614.664052
-104.215405,1000,69661.94705
-65.310422,1000,69711.655202
-86.913467,1000,69760.310914
-146.121366,1000,69808.669763
-119.739349,1000,69859.248356
-419.010216,1000,69907.337895
-285.702935,1000,70196.402194
-81.885846,1000,70247.94668
-278.9465,1000,70297.88331
-76.723607,1000,70346.649812
-84.230082,1000,70401.73866
-115.546284,1000,70448.01711
-99.454214,1000,70504.975914
-207.220764,1000,70550.085461
-125.466416,1000,70597.421214
-124.740473,1000,70648.207416
-269.382021,1000,70938.325861
-127.971584,1000,70985.186114
-130.935069,1000,71034.294307
-125.99196,1000,71080.926641
-69.160054,1000,71128.076409
-104.058536,985,71184.022432
-193.972422,1000,71230.136086
-76.66234,1000,71277.033378
-72.777804,1000,71334.606612
-144.174546,1000,71380.089117
-74.169093,1000,71646.083092
-80.959602,1000,71700.193508
-55.25468,1000,71755.0075
-112.881655,1000,71803.534333
-8.320723,131,71812.232187
-111.621699,1000,71858.740879
-124.6152,1000,71906.200177
-237.168269,1000,71956.302119
-117.428948,1000,72003.832449
-26.431987,343,72022.273195
-340.798446,1000,72072.669887
-177.033017,1000,72122.442613
-55.388804,716,72368.724866
-43.267141,1000,72423.030035
-89.005935,1000,72469.691224
-58.289602,1000,72519.512362
-106.817568,1000,72567.827237
-61.98538,1000,72624.354966
-77.383463,1000,72673.262905
-101.402326,1000,72727.212624
-135.941656,1000,72777.961854
-70.958918,1000,72829.882063
-23.020512,312,72847.02324
-76.316503,1000,73104.719479
-79.284963,1000,73153.027731
-90.364794,1000,73202.489762
-83.041293,1000,73255.430457
-145.454696,1000,73315.194098
-84.184029,1000,73366.943259
-165.052785,1000,73413.086277
-101.112204,1000,73459.048409
-97.729263,1000,73507.275463
-108.015528,1000,73555.088889
-80.12737,1000,73846.544633
-99.829,1000,73903.814026
-70.291401,1000,73951.286509
-77.887128,1000,73997.81243
-98.656655,1000,74053.167114
-62.752409,1000,74108.594864
-77.469038,1000,74157.137964
-86.519492,1000,74204.216441
-119.11522,1000,74258.139081
-69.146718,1000,74319.036095
-311.572466,1000,74583.340233
-245.074831,1000,74632.745167
-103.866092,1000,74685.182945
-102.281,1000,74735.332443
-77.625466,1000,74783.844102
-105.056772,1000,74832.871805
-97.373047,1000,74888.189636
-86.490268,1000,74942.207092
-144.158772,1000,74987.752299
-106.475697,1000,75040.294172
-72.777324,1000,75310.139406
-70.002788,1000,75360.926235
-106.139119,1000,75413.953033
-99.281571,1000,75469.047734
-64.867875,1000,75528.174305
-70.486459,1000,75580.969691
-63.305351,1000,75642.766325
-61.656755,1000,75691.186234
-5.778779,117,75697.788434
-85.256332,1000,75758.131014
-108.958239,1000,76051.298139
-349.03998,1000,76098.132757
-494.126634,1000,76147.472073
-75.695037,1000,76206.400335
-64.276943,1000,76269.770972
-161.062605,974,76316.96032
-56.122054,1000,76368.426181
-150.73365,1000,76416.434904
-62.742109,1000,76464.444741
-100.20953,1000,76512.668407
-74.52914,1000,76773.067246
-358.882483,1000,76822.493257
-62.872599,1000,76881.469832
-75.549835,1000,76930.131468
-78.607418,1000,76979.39094
-76.24972,1000,77033.392284
-112.926781,1000,77083.176626
-116.688857,1000,77136.056741
-451.660346,1000,77182.729963
-94.858345,1000,77234.297117
-134.853453,1000,77491.465561
-132.562655,1000,77540.139646
-4.996516,94,77545.63329
-164.490716,1000,77596.135987
-178.121843,1000,77645.441082
-70.558219,1000,77696.298901
-153.391932,1000,77744.954708
-106.991304,1000,77799.159518
-13.04967,259,77814.25712
-50.59802,1000,77873.010551
-161.556941,1000,77918.740661
-96.430308,1000,77965.531576
-83.089419,1000,78268.446415
-76.75878,1000,78318.716157
-51.146918,1000,78378.615433
-64.165552,1000,78447.032037
-55.539431,1000,78509.536762
-130.980483,1000,78564.532401
-59.732352,1000,78621.421862
-85.262352,1000,78671.095639
-119.146013,1000,78717.088803
-120.352534,1000,78766.106419
-69.039669,1000,79033.327975
-79.258473,1000,79088.763535
-129.781083,1000,79134.83411
-479.442421,1000,79182.251147
-173.309423,1000,79229.474254
-107.944393,1000,79278.405345
-38.619387,719,79315.856923
-18.023024,263,79330.243838
-86.217,1000,79378.651975
-95.070928,1000,79427.971006
-69.393549,1000,79478.813899
-69.638655,1000,79792.741816
-302.983631,1000,79840.131749
-72.973795,1000,79898.75178
-143.705828,1000,79952.720627
-116.675849,1000,80006.638819
-59.557724,1000,80057.771693
-66.214484,1000,80108.443825
-92.292062,1000,80156.02791
-280.466439,1000,80203.790907
-15.185335,202,80214.922426
-93.307104,1000,80274.896713
-109.661477,1000,80586.769616
-72.929632,1000,80646.436623
-91.496058,1000,80692.04473
-120.560349,1000,80746.96087
-19.166419,238,80759.045064
-111.383742,1000,80809.052005
-191.417145,1000,80858.496055
-65.161404,1000,80920.6428
-8.035139,218,80934.838292
-49.860437,483,80963.048021
-9.104333,146,80971.523257
-98.462129,1000,81026.250954
-42.178507,1000,81080.900587
-143.123627,1000,81384.545342
-195.577059,1000,81432.274137
-77.357574,1000,81477.766869
-144.853127,1000,81526.955996
-59.275501,1000,81576.603797
-66.232234,1000,81638.040136
-80.019902,1000,81697.159209
-15.117981,268,81713.239928
-214.007775,1000,81764.324442
-4.783346,72,81768.630757
-273.066521,1000,81815.330004
-68.298373,1000,81866.040693
-322.961138,1000,82144.64843
-92.136339,1000,82194.04548
-99.002459,1000,82256.811427
-76.466604,1000,82303.639011
-223.063984,1000,82351.518121
-50.034287,1000,82409.263369
-73.036318,1000,82457.978842
-79.349502,1000,82506.390176
-94.276069,1000,82552.411239
-513.599873,1000,82596.549458
-272.582107,1000,82905.23854
-275.4671,1000,82959.077369
-159.311343,1000,83006.021517
-28.726886,503,83036.942995
-75.692696,1000,83084.926346
-62.216284,1000,83135.857356
-68.488261,1000,83184.833481
-275.045788,1000,83232.386601
-83.860987,1000,83278.488498
-75.923997,1000,83328.545076
-79.260263,1000,83640.244568
-25.849491,488,83669.356487
-81.49919,1000,83721.668898
-167.909778,1000,83769.175644
-109.098936,1000,83817.939528
-60.743864,1000,83876.234658
-420.223214,1000,83922.084239
-4.595336,90,83928.558072
-79.211728,1000,83977.791117
-55.129564,1000,84026.573536
-62.527505,1000,84084.137197
-444.495091,1000,84408.581475
-56.057922,1000,84476.335715
-85.486454,1000,84526.740304
-89.156914,1000,84577.537946
-67.078119,1000,84626.764037
-176.490942,1000,84674.314788
-94.485708,1000,84723.124048
-93.633313,1000,84772.180167
-138.777067,1000,84817.678923
-49.214277,1000,84878.36609
-59.834326,1000,85179.066023
-151.183223,1000,85225.98359
-71.677329,1000,85273.915987
-98.724182,1000,85326.741764
-55.983102,1000,85381.865215
-64.808549,1000,85432.414564
-72.613409,1000,85481.121549
-57.092737,1000,85532.791654
-85.006324,1000,85579.170593
-71.631177,1000,85626.654991
-264.599472,1000,85917.746101
-68.895024,1000,85972.630143
-51.949295,1000,86028.665935
-185.435076,1000,86075.825811
-63.298306,1000,86127.285368
-419.402438,1000,86173.610235
-105.415628,1000,86220.11191
-170.162423,1000,86268.695445
-88.922685,1000,86318.154906
-88.872216,1000,86366.723041
-81.590062,1000,86681.549043
-238.781917,1000,86730.224024
-95.486836,1000,86782.195233
-72.692911,1000,86833.443151
-75.603334,1000,86886.613051
-48.71671,1000,86944.111309
-83.472236,1000,86994.036281
-1188.080526,1000,87040.014595
-96.605716,1000,87088.285537
-79.369958,1000,87141.167749
-154.298099,1000,87437.115964
-615.352701,1000,87481.203655
-90.277995,1000,87528.001274
-135.160909,1000,87575.405947
-55.403824,1000,87628.86684
-65.05641,1000,87687.870621
-97.529682,1000,87740.6854
-169.338815,1000,87794.32691
-72.434418,1000,87846.066328
-80.746589,1000,87896.914534
-98.064126,1000,88162.448801
-87.903281,1000,88212.363445
-250.201529,1000,88264.049851
-71.603381,1000,88315.872447
-85.114537,1000,88366.465523
-74.63249,1000,88414.746738
-98.734974,1000,88469.206976
-79.373429,1000,88517.757594
-78.944505,1000,88564.803924
-83.784261,1000,88612.748209
-64.690858,1000,88921.324775
-151.199045,1000,88970.555881
-69.03718,1000,89018.899048
-102.250165,1000,89065.320113
-92.478427,1000,89111.799535
-71.997904,1000,89160.957183
-134.224716,1000,89216.839425
-167.665042,1000,89263.747862
-175.629461,1000,89311.769234
-67.438393,1000,89359.140697
-66.26601,1000,89656.959332
-53.840126,1000,89711.557958
-76.906006,1000,89765.761583
-102.821808,969,89812.043223
-174.781322,1000,89859.288049
-70.223387,1000,89910.713692
-111.715114,1000,89961.106011
-70.54897,1000,90009.967727
-68.965709,1000,90062.459924
-143.274463,1000,90114.427207
-133.461656,1000,90401.65426
-133.539445,1000,90453.205307
-104.113132,1000,90503.146674
-53.90885,1000,90552.957498
-84.315325,1000,90602.333416
-214.190437,1000,90647.658991
-70.728628,1000,90698.56331
-87.933657,1000,90749.618646
-71.70378,1000,90798.729036
-92.84742,1000,90848.930588
-115.571253,1000,91148.27576
-86.955561,1000,91198.764572
-76.731605,1000,91248.132397
-69.419381,1000,91310.028754
-5.355143,151,91322.177355
-94.352658,1000,91370.412119
-25.529396,463,91396.190509
-94.202655,1000,91445.667302
-57.202392,1000,91515.775906
-92.969472,1000,91562.42684
-91.805167,1000,91612.657143
-319.90159,1000,91659.430099
-91.563427,1000,91901.153555
-79.629326,1000,91948.207234
-66.815192,1000,91999.549712
-69.771734,1000,92050.670436
-101.381942,1000,92097.777622
-119.848605,1000,92154.167646
-69.585351,1000,92208.994126
-119.066901,1000,92259.054375
-85.743988,1000,92309.864185
-266.919526,1000,92356.074705
-2132.339628,1000,92637.882018
-27.800185,622,92681.246603
-179.13613,1000,92731.019169
-176.971989,1000,92780.374426
-62.551893,1000,92831.217958
-646.315979,1000,92879.849097
-70.00553,1000,92928.645661
-230.869014,1000,92978.810952
-105.40829,1000,93025.534474
-82.375192,1000,93082.496563
-59.351661,1000,93371.847205
-73.196203,1000,93421.01337
-189.725463,1000,93468.106941
-56.502467,1000,93521.329109
-585.487718,1000,93567.43892
-61.979249,1000,93619.709676
-65.690508,1000,93675.25527
-106.610412,1000,93724.6461
-123.985023,1000,93772.98245
-236.626916,1000,93821.63922
-77.487915,1000,94130.464468
-76.959619,1000,94178.560747
-73.435296,1000,94228.863405
-245.93896,1000,94274.457394
-80.150097,1000,94324.525192
-60.716371,1000,94374.951452
-3.018004,57,94379.221797
-44.779777,1000,94437.052454
-92.275427,1000,94484.101185
-293.933779,1000,94532.341965
-316.141202,1000,94580.768294
-63.476523,1000,94853.941782
-94.549665,1000,94905.406055
-71.615119,1000,94955.019382
-92.76938,1000,95006.242739
-102.621482,1000,95056.913232
-175.270881,1000,95105.312185
-93.693829,1000,95155.825764
-94.064538,1000,95202.509486
-77.023411,1000,95250.574987
-91.54951,1000,95296.204764
-102.915441,1000,95598.584666
-68.24507,1000,95646.302474
-87.4111,1000,95695.863791
-94.293231,1000,95742.420038
-145.035483,1000,95788.03938
-92.459567,1000,95839.176775
-65.606346,1000,95891.172768
-752.301534,1000,95935.49832
-109.709433,1000,95984.10211
-71.44157,1000,96032.585568
-76.726588,1000,96276.473359
-80.483518,1000,96321.725145
-66.828888,1000,96375.004679
-242.753258,1000,96422.957981
-76.833525,1000,96472.56788
-70.348727,1000,96521.960099
-75.248409,1000,96572.572365
-91.371818,1000,96623.237703
-79.063142,1000,96671.837294
-75.432027,1000,96724.461684
-62.258922,1000,97012.823044
-29.429697,488,97048.978911
-121.498975,1000,97095.661309
-132.151192,1000,97143.176788
-264.877201,1000,97190.863816
-63.485584,1000,97242.43559
-76.751224,1000,97290.496318
-191.009139,1000,97342.655272
-89.766599,1000,97390.878659
-81.934197,1000,97447.766384
-76.12835,1000,97495.439818
-68.461871,1000,97791.560683
-81.021303,1000,97839.305247
-173.680547,1000,97888.925728
-54.729017,1000,97949.139431
-95.14179,1000,97997.898713
-21.78331,431,98024.004619
-116.514429,1000,98070.652361
-100.724907,1000,98122.379636
-113.951275,1000,98167.734152
-109.668919,1000,98219.61217
-77.476814,1000,98468.064042
-73.188883,1000,98518.171609
-56.598641,1000,98569.828481
-122.489009,1000,98618.236983
-83.431719,1000,98666.065953
-79.607251,1000,98713.85825
-86.111174,1000,98762.123909
-100.828489,1000,98807.063387
-83.56863,1000,98856.273369
-86.603979,1000,98906.87602
-57.34634,1000,99193.849947
-89.741614,1000,99242.789589
-68.347537,1000,99291.704237
-322.046081,1000,99338.610122
-529.043332,1000,99388.247977
-75.110084,1000,99443.58985
-105.909039,1000,99493.346471
-88.709829,1000,99539.34686
-56.035758,1000,99593.422709
-82.157019,1000,99643.675307
-4.171735,75,99649.107142
-98.279489,1000,99942.777517
-71.497106,1000,99992.6555
-155.835608,1000,100041.317128
-90.734332,1000,100091.773888
-84.629445,1000,100141.214777
-83.00958,1000,100187.285811
-76.320045,1000,100234.575437
-144.787654,1000,100283.818541
-4.546886,124,100292.247945
-56.327805,1000,100343.447556
-6.389165,113,100350.307337
-67.089405,1000,100398.296686
-61.311286,1000,100654.929861
-57.618088,1000,100704.426191
-135.19605,1000,100751.299664
-68.828049,1000,100802.763432
-55.359592,1000,100858.253124
-54.115501,1000,100913.945228
-80.968469,743,100955.741596
-79.801518,1000,101005.129895
-2.240544,46,101008.406854
-81.706025,1000,101056.925568
-96.157356,1000,101105.129863
-105.325781,1000,101360.791144
-80.345058,1000,101410.901682
-66.54342,1000,101463.218734
-77.135664,1000,101511.971221
-67.806507,1000,101563.796033
-76.878511,1000,101613.399889
-88.464239,1000,101661.965745
-84.018889,1000,101714.79982
-68.253857,1000,101770.230474
-86.937328,1000,101818.645118
-50.275598,1000,102142.370518
-114.770939,1000,102189.893356
-65.016207,1000,102237.897908
-56.503266,1000,102291.608389
-56.767326,1000,102344.318975
-148.028907,1000,102391.004801
-67.657117,1000,102442.657054
-31.988507,599,102477.752058
-79.194828,1000,102526.995424
-41.193384,1000,102585.384652
-69.625928,1000,102637.967403
-92.764021,1000,102921.951079
-7.638397,165,102932.359856
-105.912978,1000,102980.587853
-320.29063,1000,103029.107415
-53.983341,1000,103088.965613
-19.038739,190,103100.270305
-62.525423,1000,103150.895519
-431.629614,1000,103196.847638
-82.604125,1000,103245.471842
-131.576949,1000,103295.190727
-56.942681,1000,103347.093599
-50.590124,1000,103679.416013
-84.608327,1000,103733.661998
-116.694782,1000,103784.131002
-75.385191,1000,103833.479874
-69.134081,1000,103896.293929
-168.609888,1000,103944.149703
-97.580146,1000,103991.905876
-636.127631,1000,104038.46779
-4.744339,102,104045.6216
-84.642834,1000,104095.645039
-86.350085,1000,104144.968404
-82.45393,1000,104458.166683
-89.278993,1000,104508.223958
-59.883,1000,104561.941635
-52.810933,1000,104615.731432
-85.685061,1000,104666.82581
-94.410139,1000,104716.443898
-193.57388,1000,104760.970371
-81.717467,1000,104809.063382
-422.882522,1000,104855.958489
-56.178635,1000,104917.380743
-92.444829,1000,105239.622823
-84.835291,1000,105289.394313
-85.400904,1000,105340.876431
-93.491665,1000,105388.865464
-123.54356,1000,105442.428678
-104.750198,1000,105491.34324
-190.815183,1000,105544.981982
-66.755445,1000,105599.010914
-113.762,1000,105655.71171
-116.932748,1000,105705.290804
-90.194531,1000,106023.351772
-3.318358,72,106028.356039
-109.768387,1000,106074.805529
-102.541026,1000,106123.819932
-50.654654,1000,106179.777213
-86.162139,1000,106227.678694
-52.17372,1000,106281.621622
-98.314989,1000,106336.194848
-64.953127,1000,106387.888619
-90.86793,1000,106435.341496
-78.583026,1000,106487.01224
-90.723378,1000,106810.88928
-117.244404,1000,106862.361055
-71.906315,1000,106917.686119
-88.710341,1000,106967.812381
-82.01256,1000,107018.933241
-178.193592,1000,107065.907461
-98.470698,1000,107116.570893
-79.798041,1000,107167.317693
-72.079411,1000,107215.582761
-65.305626,1000,107266.782592
-50.077717,1000,107576.599111
-55.259774,1000,107633.588786
-97.299703,1000,107686.03259
-100.715323,1000,107738.337544
-85.256952,1000,107791.386929
-62.979634,1000,107842.946483
-104.785283,1000,107896.860098
-111.885366,1000,107949.772566
-270.888273,1000,108000.063101
-209.607771,1000,108049.335143
-95.408246,1000,108325.996656
-120.781251,1000,108377.618391
-45.318621,1000,108434.655294
-225.170993,1000,108486.910509
-126.050009,1000,108537.427546
-84.947907,1000,108588.96626
-65.111995,1000,108639.726509
-126.472624,1000,108688.797627
-384.799493,1000,108735.811318
-334.762832,1000,108782.716172
-153.115027,1000,109079.272086
-78.819438,1000,109136.040518
-107.660884,1000,109185.052455
-84.76174,1000,109235.971685
-67.004741,1000,109294.92316
-27.137717,598,109335.064328
-95.486326,1000,109381.421084
-169.917182,1000,109431.194804
-112.218364,1000,109478.380665
-94.653488,1000,109527.298784
-47.1715,1000,109834.982459
-93.308245,1000,109893.672657
-86.444378,1000,109943.500768
-88.324442,1000,109992.557039
-53.652385,1000,110057.812439
-81.445968,1000,110114.735334
-172.093801,1000,110164.707504
-250.766244,1000,110216.592155
-65.357696,1000,110264.324626
-75.175016,1000,110312.925305
-76.185226,1000,110645.470979
-4.927087,76,110650.888828
-116.302944,1000,110703.939024
-282.241424,1000,110751.286004
-94.871914,1000,110801.535022
-74.395424,1000,110866.244647
-104.222125,1000,110926.408944
-139.022692,1000,110973.30341
-138.391529,1000,111020.128849
-292.065778,1000,111066.883381
-76.514653,1000,111122.138354
-163.657033,1000,111416.076414
-57.266878,1000,111480.134216
-78.949134,1000,111539.607711
-407.795117,1000,111587.645579
-145.42513,1000,111642.101354
-186.612571,1000,111690.682898
-78.541143,971,111738.654665
-89.030419,1000,111792.727298
-47.963813,1000,111849.366271
-548.810572,1000,111896.99544
-300.61473,1000,112201.084277
-68.682164,1000,112249.487664
-112.918769,1000,112297.271485
-62.244451,1000,112346.999858
-68.739563,1000,112395.650625
-57.855238,1000,112444.619627
-137.298275,1000,112495.868812
-91.847877,1000,112544.094989
-60.225554,1000,112604.04135
-41.7509,1000,112664.900761
-58.08596,1000,112975.098178
-11.056553,223,112991.119601
-371.43781,1000,113040.605021
-93.463596,1000,113090.353767
-62.643455,1000,113143.6238
-90.469664,1000,113192.740276
-95.971153,1000,113241.013885
-87.364215,1000,113291.35518
-153.808086,1000,113339.522486
-85.817462,1000,113388.536571
-134.390394,1000,113437.880941
-133.268237,1000,113749.912985
-84.11344,1000,113797.431865
-86.03684,1000,113853.170522
-162.079392,1000,113900.830963
-214.771358,1000,113950.612661
-143.721881,1000,114003.924451
-16.794464,345,114030.574749
-85.128381,1000,114085.291396
-91.163591,1000,114135.061827
-97.220859,1000,114184.065361
-103.856366,1000,114232.846147
-2.98095,45,114235.808692
-258.696024,1000,114533.498645
-86.681614,1000,114581.407431
-103.162259,1000,114634.705304
-91.00739,1000,114684.864713
-3.430035,52,114688.110933
-80.700402,1000,114737.474983
-88.630281,1000,114785.367412
-86.19255,1000,114834.735337
-127.006498,1000,114884.327214
-83.783318,1000,114935.70357
-91.53162,1000,114983.064584
-62.651264,1000,115288.012633
-183.023491,1000,115334.692432
-957.483354,1000,115385.620728
-77.906536,1000,115434.315197
-99.585274,1000,115482.704967
-159.132955,1000,115530.622327
-82.311491,1000,115580.372517
-120.063381,1000,115630.065042
-146.745031,1000,115677.644428
-224.053678,1000,115732.692624
-89.963609,1000,116043.596787
-215.72712,1000,116090.754242
-99.811924,1000,116151.561434
-78.405698,1000,116202.773434
-276.004233,1000,116254.044383
-89.388485,1000,116301.822188
-75.473829,1000,116352.085892
-93.972073,1000,116399.336448
-191.688938,1000,116451.843895
-88.389447,1000,116500.909175
-149.81182,1000,116808.631339
-100.524174,1000,116855.628737
-96.689755,1000,116904.938556
-166.002132,1000,116951.729124
-230.319256,1000,117006.090165
-231.79871,1000,117056.755284
-107.097326,1000,117104.06579
-87.283405,1000,117152.989432
-98.273352,1000,117209.692471
-55.59739,1000,117268.939988
-218.014209,1000,117524.880004
-134.710826,1000,117578.847724
-68.348787,1000,117631.160338
-96.326304,1000,117682.58973
-178.009578,1000,117732.808779
-2.348384,26,117734.334626
-86.335081,1000,117784.086285
-215.961429,1000,117838.491006
-140.130454,1000,117886.015356
-77.461711,1000,117934.249112
-109.997267,1000,117984.898225
-73.496087,1000,118244.012039
-217.451626,1000,118294.356063
-64.212396,1000,118358.084424
-113.550886,1000,118404.378809
-154.722941,1000,118452.616675
-118.517872,1000,118499.486079
-106.954206,1000,118549.596099
-95.320888,1000,118599.357087
-82.120813,1000,118649.384066
-48.593672,1000,118705.618404
-88.591554,1000,119024.924226
-152.53903,1000,119072.443451
-82.781321,1000,119132.007419
-111.363631,1000,119181.307676
-47.500938,1000,119250.5927
-179.877362,1000,119299.229563
-580.455825,1000,119347.227559
-75.14055,1000,119397.378485
-169.887736,1000,119443.621799
-71.099595,1000,119489.934191
-92.016478,1000,119792.555064
-259.082126,1000,119839.352384
-109.855021,1000,119887.09389
-77.498539,1000,119936.430143
-94.88841,1000,119986.5052
-254.049418,1000,120035.106039
-66.516804,1000,120086.760431
-142.122881,1000,120138.322407
-358.94416,1000,120186.210074
-286.01893,1000,120234.271578
-91.059255,1000,120533.297204
-51.360203,1000,120587.74137
-208.451047,1000,120634.209252
-79.913208,1000,120682.683641
-55.305413,1000,120734.296396
-74.582375,1000,120782.958972
-170.580932,1000,120836.303469
-224.544276,1000,120883.079702
-83.866084,1000,120934.610369
-104.230286,1000,120980.137116
-80.35816,1000,121278.481972
-87.395397,1000,121329.811552
-134.353201,1000,121380.186527
-270.817215,1000,121426.587693
-178.115393,1000,121482.11362
-81.479163,1000,121532.374457
-137.883607,1000,121582.944957
-90.093894,1000,121630.294229
-191.897998,1000,121676.696863
-88.514052,1000,121723.175866
-7.579244,103,121729.202594
-17.091855,401,122032.252827
-72.712593,1000,122078.837648
-84.527588,1000,122126.38997
-70.493582,1000,122175.697676
-160.444574,1000,122224.611955
-81.27363,1000,122272.189043
-106.77773,1000,122325.630644
-112.110416,1000,122378.065726
-266.905438,1000,122428.333981
-86.03958,1000,122477.7579
-114.176896,1000,122773.48375
-122.352329,1000,122823.528292
-98.297851,1000,122872.292849
-176.116548,1000,122920.070076
-53.794219,1000,122993.314641
-296.431131,1000,123043.043583
-63.077423,1000,123095.389088
-103.2805,1000,123144.439754
-112.143358,1000,123197.451461
-200.814473,1000,123246.914758
-127.222741,1000,123559.19379
-67.109377,1000,123618.008046
-7.250674,141,123626.198447
-113.617432,1000,123677.867981
-43.644616,1000,123740.122105
-74.501365,1000,123792.43006
-51.870049,1000,123847.02203
-120.137376,1000,123894.199738
-90.889564,1000,123945.930531
-177.006689,1000,123996.241017
-94.262132,1000,124043.561697
-9.548669,197,124060.023331
-246.150718,1000,124359.654717
-7.260377,179,124370.8271
-100.55945,1000,124417.288935
-77.276395,1000,124466.323842
-55.142312,1000,124519.279041
-233.615001,1000,124566.599882
-102.774899,1000,124614.387214
-78.475666,1000,124664.806897
-61.188161,1000,124717.539258
-223.954933,1000,124764.787091
-129.003479,1000,124814.504655
-70.102535,1000,125090.190345
-75.831887,1000,125141.749111
-100.607331,1000,125191.061258
-6.407632,147,125200.127333
-99.534464,1000,125251.925913
-91.247544,1000,125312.132954
-247.062518,1000,125357.682079
-89.757678,1000,125406.248262
-194.705212,1000,125453.990871
-86.996459,1000,125510.32968
-126.254405,1000,125559.337047
-79.935602,1000,125891.322875
-82.397335,1000,125943.52916
-307.060658,1000,125989.270062
-78.211532,1000,126046.084284
-402.886088,1000,126094.307495
-94.790279,1000,126147.766841
-54.164188,1000,126204.988966
-99.00491,1000,126254.940258
-295.698581,1000,126305.391339
-109.216175,1000,126352.420062
-83.155753,1000,126647.366108
-68.634031,1000,126699.051177
-80.800623,1000,126748.971541
-252.762612,1000,126798.914168
-84.182211,1000,126847.489085
-62.977458,1000,126900.823012
-69.4977,1000,126963.981628
-56.553252,1000,127018.132221
-284.903637,1000,127064.364851
-72.203629,1000,127115.476701
-203.829084,1000,127435.575102
-100.749843,1000,127484.956086
-58.927224,1000,127535.49109
-294.424675,1000,127584.021315
-89.824863,1000,127635.208401
-91.069942,1000,127682.344495
-89.026258,1000,127730.569893
-92.709956,1000,127777.449112
-7.529877,174,127788.890153
-5.000921,73,127794.23695
-61.615289,1000,127848.766662
-58.912794,1000,128157.955587
-79.720069,1000,128207.280864
-328.443469,1000,128255.876215
-89.337961,1000,128301.344833
-92.231559,1000,128351.252558
-97.627165,1000,128400.332273
-93.862923,1000,128448.44796
-68.448044,1000,128496.243095
-17.79787,314,128519.847118
-85.836666,1000,128566.726866
-77.15914,1000,128613.677369
-287.460287,1000,128906.321193
-85.337204,1000,128954.546961
-53.961023,1000,129008.697198
-152.481093,1000,129060.935464
-85.050477,1000,129109.944593
-88.220804,1000,129156.66366
-123.262864,1000,129204.694021
-67.391891,1000,129256.494583
-90.82287,1000,129304.330968
-41.682175,1000,129376.996789
-107.510134,1000,129671.563407
-61.233822,1000,129721.851759
-96.894586,1000,129768.237131
-208.12823,1000,129816.201821
-190.317681,1000,129869.968891
-55.941534,1000,129922.752556
-79.100373,1000,129970.697024
-67.186015,1000,130026.042517
-95.860646,1000,130073.386611
-55.469588,1000,130126.115108
-74.29921,1000,130410.278064
-64.962961,1000,130458.491097
-253.630471,1000,130505.040367
-85.120379,1000,130553.020259
-116.30245,1000,130602.315904
-236.600691,1000,130653.20813
-66.850757,1000,130702.418152
-279.308685,1000,130752.676657
-211.118971,1000,130797.899526
-86.253243,1000,130847.711989
-91.660044,1000,131157.520365
-110.840028,1000,131204.5827
-50.325266,1000,131259.762893
-272.944577,1000,131307.901739
-79.226495,1000,131369.673827
-228.614193,1000,131415.509621
-90.920839,1000,131464.157168
-200.97415,1000,131512.178024
-80.93298,1000,131565.017207
-70.950981,1000,131626.304979
-57.629198,1000,131941.099188
-101.551633,1000,131995.534973
-97.883595,1000,132042.948834
-75.713788,1000,132094.001535
-276.851566,1000,132140.356381
-63.003856,1000,132205.20191
-81.078751,1000,132253.386927
-110.87663,1000,132301.076582
-50.012564,1000,132354.577353
-69.458953,1000,132419.07408
-183.899254,1000,132710.799714
-48.713399,1000,132766.040803
-76.146067,1000,132817.570549
-74.602617,1000,132864.717589
-73.146773,1000,132915.213382
-133.940668,1000,132971.110739
-175.826271,1000,133021.113133
-196.486457,1000,133072.267886
-60.300646,1000,133123.908239
-99.518432,1000,133172.450153
-50.639916,1000,133512.135996
-92.519521,1000,133560.739665
