#{"t_start": 1738641857.8981974, "env_id": "None"}
r,l,t
-312.56357,100,8742.851981
-315.996268,100,8756.416142
-314.344607,100,8762.33297
-314.843062,100,8768.589471
-310.397037,100,8783.360098
-314.479029,100,8789.58648
-101.914115,33,8795.135698
-310.527014,100,8810.998689
-309.723825,100,8820.606169
-314.340505,100,8826.509987
-312.566132,100,8832.839471
-313.752358,100,8841.560127
-313.871806,100,8848.116647
-311.231222,100,8855.819504
-312.995224,100,8862.458857
-314.710379,100,8867.866163
-313.940516,100,8877.732255
-308.667199,100,8895.365374
-314.311693,100,8907.684918
-130.086902,42,8911.319173
-310.293609,100,8922.830853
-231.738881,75,8929.759237
-311.989789,100,8939.968149
-313.434345,100,8953.371485
-112.252194,36,8956.298683
-313.536949,100,8964.647819
-123.053252,39,8970.278244
-312.603854,100,8982.36099
-309.927461,100,8989.454195
-123.577004,40,8994.621777
-311.276438,100,9002.544279
-310.718939,100,9011.18412
-120.730929,39,9014.577037
-89.980082,29,9017.107978
-309.231189,100,9029.216259
-129.204121,42,9032.606812
-310.348139,100,9041.841102
-105.79476,34,9045.566592
-309.531182,100,9055.485568
-309.185845,100,9065.064667
-309.260745,100,9071.878489
-155.173516,50,9078.409739
-312.353713,100,9084.055629
-308.797669,100,9090.961321
-177.256653,57,9100.215573
-312.794994,100,9107.174888
-311.648862,100,9116.857097
-74.630308,24,9120.804037
-316.511078,100,9126.405007
-312.580216,100,9133.452781
-126.869418,41,9136.908032
-74.6132,24,9139.166841
-313.354573,100,9153.045663
-309.787699,100,9168.704261
-309.975463,100,9179.488337
-314.706451,100,9192.981429
-310.803558,100,9200.591987
-308.855578,100,9216.524582
-314.008905,100,9230.697721
-313.914827,100,9239.015187
-310.748983,100,9248.329072
-314.68228,100,9254.23759
-310.273182,100,9262.171206
-112.266553,36,9264.904821
-311.941277,100,9271.372515
-312.550301,100,9279.177841
-313.291197,100,9285.666714
-201.755604,64,9290.23219
-310.493443,100,9300.287415
-72.095973,23,9301.981527
-311.730791,100,9312.379923
-311.673203,100,9319.861231
-314.808591,100,9326.396546
-75.215825,24,9328.719603
-310.385776,100,9336.234735
-311.662617,100,9343.290023
-312.39666,100,9351.967983
-311.593755,100,9361.216343
-310.778609,100,9369.76495
-311.860532,100,9432.41254
-312.075286,100,9439.704185
-311.744929,100,9447.195632
-311.376358,100,9461.417879
-314.052638,100,9469.269362
-312.609611,100,9478.945266
-309.56941,100,9493.759883
-309.032553,100,9502.052811
-309.938515,100,9508.708575
-100.006517,32,9510.908714
-309.707759,100,9524.398664
-172.949066,56,9529.409657
-309.23938,100,9542.20167
-310.618589,100,9551.631098
-309.889741,100,9559.126661
-310.68195,100,9567.118868
-315.413547,100,9580.255025
-311.333034,100,9587.198117
-311.242094,100,9597.525306
-311.795156,100,9612.991938
-310.579182,100,9620.537827
-309.24079,100,9628.554188
-313.156816,100,9635.538339
-309.638038,100,9644.134902
-311.673268,100,9659.360391
-311.484134,100,9675.287878
-308.609763,100,9692.258331
-312.13973,100,9706.235673
-80.59406,26,9708.285662
-313.016367,100,9716.655761
-77.838834,25,9720.726324
-310.833677,100,9734.247639
-310.24323,100,9749.624706
-311.62899,100,9755.510763
-309.071638,100,9763.983816
-150.127257,48,9767.894232
-313.886486,100,9776.508876
-102.345702,33,9779.445777
-308.772402,100,9787.233608
-313.528461,100,9793.216666
-311.752157,100,9800.593329
-310.484108,100,9807.281325
-89.890775,29,9809.723338
-313.005192,100,9824.045723
-310.271603,100,9837.92343
-177.960576,57,9842.399952
-62.937622,20,9844.557762
-311.289574,100,9850.841623
-311.073354,100,9857.854486
-308.740044,100,9866.735742
-312.162475,100,9875.185037
-71.751192,23,9877.17299
-114.879309,37,9880.678695
-312.977605,100,9894.022537
-311.894231,100,9907.520651
-311.692331,100,9915.171376
-311.631806,100,9923.008091
-92.466383,30,9928.111243
-74.437411,24,9930.194492
-314.531271,100,9935.754286
-308.934429,100,9943.218294
-309.089548,100,9953.614982
-93.085549,30,9956.997192
-307.911717,100,9966.811712
-309.424139,100,9981.993187
-310.320794,100,9989.902838
-316.903698,100,9996.860248
-313.723648,100,10009.735616
-307.361681,100,10020.744014
-313.19016,100,10035.276879
-171.186343,55,10044.377949
-93.232517,30,10046.989965
-312.134175,100,10061.676086
-310.382932,100,10070.640082
-312.571326,100,10079.947578
-311.999114,100,10087.026695
-311.825905,100,10097.106584
-314.266027,100,10103.412275
-311.547842,100,10110.314582
-87.062612,28,10112.569586
-312.527827,100,10119.2135
-308.974929,100,10128.167336
-74.511288,24,10132.302892
-310.505026,100,10142.392182
-308.959607,100,10149.908929
-314.734959,100,10155.93796
-313.452884,100,10162.106078
-309.721174,100,10170.464398
-309.964838,100,10178.570046
-309.041431,100,10194.549022
-313.179178,100,10207.736784
-311.947188,100,10221.930319
-310.850373,100,10236.825302
-309.792341,100,10244.987319
-83.607229,27,10249.527186
-93.492737,30,10253.124146
-314.508629,100,10261.111359
-312.178804,100,10268.289168
-313.529593,100,10275.855135
-125.11987,40,10281.895424
-311.23854,100,10292.492611
-121.466037,39,10298.568762
-99.908844,32,10303.489697
-310.344667,100,10312.683578
-309.019233,100,10324.393684
-96.796291,31,10326.662256
-311.773706,100,10333.407707
-132.726877,43,10337.686004
-162.302083,52,10343.315441
-309.603546,100,10358.141959
-309.332771,100,10366.098604
-309.467566,100,10376.426917
-311.387391,100,10383.114458
-314.754807,100,10388.944634
-68.153552,22,10391.374515
-311.324664,100,10399.172021
-308.517804,100,10407.281008
-102.945723,33,10409.794212
-310.751316,100,10417.132855
-314.950947,100,10440.291864
-312.485145,100,10446.699898
-312.471443,100,10453.705558
-308.788971,100,10462.686052
-312.59961,100,10477.109815
-311.007165,100,10485.360313
-310.249801,100,10498.90275
-312.058213,100,10513.558877
-314.019096,100,10520.902421
-310.580127,100,10528.489339
-314.775387,100,10534.424251
-166.295065,54,10543.655491
-309.178404,100,10553.970319
-311.249011,100,10565.978555
-309.484895,100,10576.818349
-312.356368,100,10586.879744
-314.766736,100,10599.418044
-310.254897,100,10615.414452
-315.051087,100,10622.313931
-106.101389,34,10624.917525
-309.96523,100,10633.674876
-315.892176,100,10646.26268
-310.568447,100,10660.146284
-310.990368,100,10676.263042
-309.037764,100,10686.428937
-117.497344,38,10692.870549
-312.837619,100,10699.65465
-77.182324,25,10703.659427
-310.345709,100,10711.454144
-310.946302,100,10722.099807
-125.265579,40,10728.24614
-313.978458,100,10742.164607
-310.458227,100,10751.536427
-311.29285,100,10758.931033
-310.522859,100,10774.584728
-312.108236,100,10788.378616
-312.48549,100,10799.300641
-312.743253,100,10809.317763
-74.537634,24,10811.477404
-309.841067,100,10827.641725
-313.267576,100,10834.500744
-99.573059,32,10839.48705
-310.838137,100,10847.500478
-313.065081,100,10856.518682
-311.828897,100,10864.45858
-315.198255,100,10870.4143
-311.459931,100,10878.659852
-311.7853,100,10885.607401
-312.163708,100,10892.693722
-316.084072,100,10898.862445
-313.248206,100,10905.085741
-315.113422,100,10914.436743
-313.73822,100,10921.466451
-307.866676,100,10938.438813
-311.507038,100,10953.946532
-308.844977,100,10964.16795
-167.082232,54,10973.870163
-312.19666,100,10981.82961
-80.414395,26,10984.214228
-312.017385,100,10991.284137
-311.936071,100,10998.461666
-312.941811,100,11012.671823
-311.435299,100,11027.517763
-313.564461,100,11036.552114
-310.657818,100,11044.999589
-311.664263,100,11052.59824
-309.302176,100,11060.456175
-59.012271,19,11063.399577
-309.043472,100,11071.870548
-311.218369,100,11078.870364
-316.369884,100,11092.20348
-310.903454,100,11101.747136
-147.339474,47,11105.032318
-56.012451,18,11106.665746
-312.782977,100,11113.500645
-313.054127,100,11121.983085
-309.795227,100,11128.963257
-87.061997,28,11131.2083
-309.068704,100,11139.959891
-92.388565,30,11145.099342
-309.142912,100,11157.186588
-310.4967,100,11172.786861
-311.481797,100,11179.971646
-65.762604,21,11181.532238
-111.922975,36,11184.225388
-309.841129,100,11191.528202
-309.448181,100,11199.748972
-312.840857,100,11207.808868
-65.380769,21,11211.468095
-312.551752,100,11220.012807
-311.174178,100,11234.178705
-74.972249,24,11236.174874
-68.348273,22,11239.92899
-74.866774,24,11242.231212
-308.674036,100,11254.886594
-309.991655,100,11262.922042
-310.238513,100,11271.211566
-311.418826,100,11280.594168
-313.230745,100,11286.729643
-62.503421,20,11288.171143
-309.135261,100,11296.767142
-308.7254,100,11307.889524
-311.486479,100,11317.690769
-86.571753,28,11319.85154
-93.679866,30,11322.213933
-308.699726,100,11331.369353
-310.222,100,11340.843699
-310.051917,100,11349.011323
-82.192435,26,11350.795474
-312.145258,100,11365.007068
-307.780046,100,11377.165332
-311.683173,100,11392.044
-310.39921,100,11402.03923
-310.54252,100,11411.496988
-312.520479,100,11417.964918
-310.865869,100,11426.529327
-310.903712,100,11446.399313
-311.794337,100,11460.066891
-310.563049,100,11467.114071
-310.74979,100,11474.340018
-311.575322,100,11481.694527
-309.797351,100,11489.935474
-80.697041,26,11494.196504
-312.063021,100,11503.249555
-309.884522,100,11514.124334
-311.055379,100,11525.125204
-311.774322,100,11534.261585
-308.565167,100,11543.043545
-307.429774,100,11561.499028
-308.608786,100,11571.574733
-310.180981,100,11581.71142
-310.430925,100,11589.16007
-309.538834,100,11596.955437
-127.755988,41,11600.228462
-310.260997,100,11607.869653
-313.44848,100,11614.494948
-311.033684,100,11622.528784
-310.455995,100,11628.54456
-311.299592,100,11637.477024
-309.54364,100,11654.640047
-309.743945,100,11670.816241
-310.056604,100,11678.883461
-130.728578,42,11682.147676
-309.490879,100,11689.419276
-311.072041,100,11699.457611
-311.975237,100,11706.953108
-312.027741,100,11715.461091
-312.063464,100,11726.623798
-310.231182,100,11734.801317
-312.227936,100,11741.386649
-114.351978,37,11745.1144
-309.166751,100,11757.222131
-310.656654,100,11773.829661
-99.58575,32,11776.418038
-308.072087,100,11785.664627
-309.307436,100,11793.491925
-312.9948,100,11805.117228
-311.976583,100,11820.590262
-310.118167,100,11834.893445
-312.082837,100,11849.640718
-314.05857,100,11855.689792
-311.685696,100,11863.592146
-310.542379,100,11873.033305
-308.297001,100,11890.928716
-312.39101,100,11897.839147
-308.598733,100,11905.894128
-68.053033,22,11908.362773
-115.695343,37,11911.424956
-67.901741,22,11913.447616
-309.980068,100,11922.491275
-311.269519,100,11938.868968
-310.765756,100,11954.296847
-310.096717,100,11962.423249
-312.807586,100,11975.888111
-309.763883,100,11983.613399
-310.159611,100,11993.131949
-309.125633,100,12004.808514
-312.489789,100,12011.306935
-119.594915,38,12013.986838
-310.903124,100,12021.978891
-311.543028,100,12028.719861
-71.605742,23,12030.528049
-122.145225,39,12033.540098
-89.473777,29,12036.374492
-309.837307,100,12049.554128
-108.948995,35,12053.780566
-312.352405,100,12061.342844
-313.705519,100,12068.332486
-309.153174,100,12077.284825
-312.858327,100,12090.81292
-93.802083,30,12093.261531
-118.722702,38,12096.270533
-313.351562,100,12102.047119
-310.709661,100,12108.692109
-310.751987,100,12118.798291
-123.550932,40,12122.891443
-311.539238,100,12130.478892
-313.523636,100,12140.808431
-310.813501,100,12148.352396
-86.543934,28,12151.05766
-310.564873,100,12157.802877
-308.909003,100,12166.542203
-55.996767,18,12168.095809
-312.117304,100,12177.702721
-310.735876,100,12185.340041
-308.149282,100,12202.553839
-311.239465,100,12217.648195
-312.398451,100,12231.430033
-312.574357,100,12240.608311
-309.041618,100,12255.554623
-141.799628,46,12263.872728
-309.818701,100,12273.03851
-96.400527,31,12276.232353
-309.329666,100,12285.565255
-310.634284,100,12294.18764
-115.850635,37,12297.778479
-84.407092,27,12299.802934
-309.387334,100,12308.954461
-81.133709,26,12310.937339
-313.187003,100,12317.642006
-310.224361,100,12332.40565
-311.518753,100,12347.657178
-74.480649,24,12351.939491
-310.721302,100,12362.910789
-311.315937,100,12370.337678
-312.548127,100,12383.063831
-312.021523,100,12397.858569
-84.420314,27,12402.060798
-311.204475,100,12410.035573
-309.382454,100,12422.141295
-311.31548,100,12429.861764
-308.75441,100,12445.591145
-309.885187,100,12453.901645
-311.508709,100,12467.354959
-141.877559,46,12501.796472
-310.651174,100,12511.425614
-310.182314,100,12519.104461
-311.703377,100,12526.926808
-312.229931,100,12541.602866
-308.690928,100,12559.717397
-311.600281,100,12567.445216
-311.4982,100,12574.516207
-309.374759,100,12582.859689
-311.846684,100,12589.480275
-314.544646,100,12598.440449
-86.78222,28,12602.713043
-121.899017,39,12608.194219
-309.153349,100,12616.739354
-310.339288,100,12633.556649
-86.862586,28,12638.290432
-310.70479,100,12652.012664
-67.878729,22,12655.069419
-311.456178,100,12662.817011
-311.436426,100,12670.678433
-310.70702,100,12678.202058
-86.344586,28,12680.815983
-78.130137,25,12682.971869
-312.203125,100,12690.519703
-311.51818,100,12697.179107
-312.294097,100,12704.656189
-310.492337,100,12718.3634
-308.666003,100,12727.226517
-98.818558,32,12730.140817
-191.01365,62,12735.653068
-311.041717,100,12743.472834
-80.319702,26,12747.457146
-99.337316,32,12750.091886
-312.17006,100,12764.858406
-100.187006,32,12767.094504
-313.07314,100,12775.828539
-310.790307,100,12785.068501
-95.764619,31,12788.042536
-316.86174,100,12793.677697
-310.15078,100,12809.519439
-68.16371,22,12811.693071
-311.731035,100,12819.060571
-127.0965,41,12822.2485
-309.061115,100,12830.664026
-118.243759,38,12835.346317
-308.85848,100,12849.04114
-308.684421,100,12858.796667
-308.716967,100,12867.835446
-311.839323,100,12874.402134
-313.752068,100,12880.710324
-309.433973,100,12888.6305
-311.363247,100,12898.885945
-310.06695,100,12913.818089
-98.915329,32,12916.73079
-89.917568,29,12919.582815
-309.672267,100,12928.682756
-310.650674,100,12936.753541
-314.371517,100,12943.333688
-310.506115,100,12959.596947
-309.807539,100,12969.546595
-314.193816,100,12982.908103
-311.305934,100,12990.573007
-81.41633,26,12994.479094
-309.778443,100,13003.806286
-310.885801,100,13017.996095
-152.008399,49,13022.491591
-105.386224,34,13027.623552
-119.078778,38,13030.68009
-310.220174,100,13039.394797
-310.925796,100,13047.203288
-124.791603,40,13050.588638
-96.74092,31,13053.060757
-99.171918,32,13056.200968
-312.846591,100,13062.557551
-311.454411,100,13075.561769
-172.481211,56,13085.282531
-310.26866,100,13091.947128
-309.868289,100,13099.057335
-308.537414,100,13107.712206
-309.741695,100,13116.519184
-71.060002,23,13118.764011
-310.64973,100,13125.84976
-314.65082,100,13133.662449
-107.750359,35,13138.279761
-319.866449,100,13144.086809
-311.322448,100,13150.824709
-308.12231,100,13166.504159
-75.289226,24,13168.450305
-86.593435,28,13170.933577
-306.294519,100,13179.906652
-99.296229,32,13185.092017
-312.917047,100,13192.946214
-77.417436,25,13196.535156
-313.310184,100,13207.443377
-90.995585,29,13211.880952
-312.805034,100,13225.480358
-310.72749,100,13233.160037
-310.388325,100,13240.56213
-308.934463,100,13249.169698
-308.357796,100,13260.202772
-308.324846,100,13269.10386
-150.874338,49,13273.927792
-309.860763,100,13282.213459
-109.376255,35,13284.736364
-80.35683,26,13287.088687
-310.551717,100,13294.7059
-309.639912,100,13303.481683
-113.065642,36,13305.90457
-312.417541,100,13313.682502
-308.450018,100,13324.438368
-308.955433,100,13333.001972
-309.888406,100,13341.676699
-308.692636,100,13350.500095
-311.100462,100,13356.83686
-309.435802,100,13365.743961
-309.269885,100,13377.660129
-308.200012,100,13387.511213
-313.336329,100,13398.893728
-310.289226,100,13405.780956
-311.740137,100,13413.397313
-308.261353,100,13422.847206
-309.993583,100,13432.443951
-43.733716,14,13434.439835
-311.204039,100,13443.486351
-309.598044,100,13450.37351
-309.575274,100,13492.59339
-311.189146,100,13502.174181
-53.037569,17,13503.618502
-309.666175,100,13511.668047
-99.550348,32,13514.390433
-56.538427,18,13517.20947
-62.598292,20,13518.789205
-310.086251,100,13527.850767
-308.770679,100,13537.054389
-309.061177,100,13546.484288
-84.349571,27,13550.799182
-74.576749,24,13553.901778
-309.761877,100,13563.786692
-313.382698,100,13577.682131
-312.043963,100,13587.399282
-311.344068,100,13595.155069
-99.759654,32,13598.567044
-83.821774,27,13601.090032
-53.302491,17,13603.763691
-308.429046,100,13614.371566
-308.862605,100,13629.246458
-105.327285,34,13632.279787
-310.060669,100,13640.601279
-311.190012,100,13648.504286
-143.316713,46,13652.218072
-309.137897,100,13661.102194
-310.317288,100,13670.93709
-309.805081,100,13682.256497
-102.798482,33,13685.14236
-312.233517,100,13700.090722
-309.979347,100,13709.14855
-310.634831,100,13721.588003
-311.975337,100,13734.289909
-309.390734,100,13743.272447
-309.198736,100,13752.347521
-309.519803,100,13761.814905
-310.989571,100,13769.510366
-83.32444,27,13771.964562
-310.438643,100,13780.078604
-220.610142,71,13785.99935
-308.134591,100,13797.676835
-309.418338,100,13807.388859
-311.837191,100,13814.533082
-311.840379,100,13823.527958
-62.408273,20,13826.643982
-311.70222,100,13837.675258
-309.785118,100,13845.516524
-312.522939,100,13853.92879
-119.136186,38,13859.917537
-172.458749,56,13864.684422
-309.179567,100,13873.550601
-91.565147,29,13875.614876
-139.153955,45,13883.124579
-311.583622,100,13891.019265
-102.017671,33,13893.9818
-311.218454,100,13902.043098
-311.326657,100,13910.581143
-311.504995,100,13920.426787
-78.584804,25,13922.382801
-121.106151,39,13925.912241
-80.919359,26,13927.881314
-311.901523,100,13933.957126
-310.906027,100,13941.87634
-310.585881,100,13950.239728
-313.110063,100,13956.520678
-97.903532,31,13960.711992
-310.917067,100,13968.142709
-311.038639,100,13980.672639
-309.724768,100,13988.654938
-311.690769,100,13997.257463
-134.76587,43,14003.390679
-308.752272,100,14016.431518
-309.722586,100,14033.044674
-87.386391,28,14037.638387
-308.432567,100,14049.810746
-309.777548,100,14062.209521
-115.23788,37,14065.329957
-308.995587,100,14074.44705
-310.079003,100,14083.051308
-308.570891,100,14093.531054
-310.326726,100,14103.401673
-106.493924,34,14108.36177
-108.822541,35,14110.962768
-310.160158,100,14119.975308
-308.076789,100,14132.751346
-310.745062,100,14140.779846
-312.182803,100,14155.078632
-309.802079,100,14164.883033
-312.259482,100,14173.493693
-312.544934,100,14186.847949
-109.806477,35,14189.544322
-311.343725,100,14195.634896
-311.728927,100,14210.094492
-102.066079,33,14214.61124
-309.674219,100,14224.519759
-133.79683,43,14227.797461
-312.648507,100,14239.2837
-311.654324,100,14252.780868
-309.560916,100,14261.714826
-312.833504,100,14268.375077
-130.857327,42,14272.052868
-61.846207,20,14275.176554
-311.499057,100,14285.058051
-80.877537,26,14289.30091
-314.911268,100,14295.995504
-307.443122,100,14313.876545
-115.553203,37,14317.247532
-311.454215,100,14325.089708
-309.794163,100,14334.165622
-310.765803,100,14343.316073
-311.934164,100,14358.486365
-311.570514,100,14373.565069
-314.650178,100,14379.846629
-311.195185,100,14395.202781
-310.368218,100,14406.915535
-308.173377,100,14415.923161
-310.995129,100,14428.863664
-309.942365,100,14437.429169
-308.792683,100,14446.631282
-86.769087,28,14451.434158
-310.327841,100,14465.601651
-308.543882,100,14475.344222
-312.010603,100,14487.862645
-310.142985,100,14496.927555
-310.231421,100,14505.492071
-309.410612,100,14561.960224
-126.635398,41,14568.829237
-308.251534,100,14580.83113
-309.321497,100,14596.827271
-313.748546,100,14603.489086
-310.712515,100,14611.49924
-307.752816,100,14620.422641
-312.557663,100,14627.830844
-115.0746,37,14631.424725
-310.670899,100,14641.453828
-310.787413,100,14647.858003
-310.910764,100,14662.926073
-143.373644,46,14666.440164
-310.436137,100,14672.754882
-308.751312,100,14682.71396
-112.131924,36,14685.655869
-310.052619,100,14697.13614
-96.021301,31,14702.184958
-311.563345,100,14717.219342
-105.534472,34,14724.013154
-309.275198,100,14733.472584
-312.426954,100,14740.836276
-312.165936,100,14755.604456
-311.390195,100,14768.367724
-89.914096,29,14771.378054
-312.660199,100,14779.781668
-313.681533,100,14786.032138
-126.038535,40,14789.185161
-308.796942,100,14806.441697
-310.982979,100,14816.774063
-312.594725,100,14823.642847
-309.975476,100,14838.78939
-312.304454,100,14846.085124
-77.34633,25,14848.721994
-309.248825,100,14857.490872
-311.335905,100,14865.121743
-310.188922,100,14874.440999
-309.903911,100,14883.513379
-311.7405,100,14890.782334
-310.303745,100,14898.479736
-313.826505,100,14904.495986
-311.077915,100,14912.528359
-310.362534,100,14923.787837
-49.980562,16,14924.996309
-313.499917,100,14940.15029
-309.109139,100,14949.340591
-308.857705,100,14967.108274
-310.47952,100,14982.830198
-310.111986,100,14997.057989
-311.348321,100,15010.580386
-315.23039,100,15016.51087
-118.920843,38,15020.141909
-46.472489,15,15021.526687
-309.414002,100,15038.571389
-68.554902,22,15042.155868
-65.468166,21,15045.554111
-311.757294,100,15059.244263
-313.017184,100,15066.928483
-312.033958,100,15074.239342
-311.400481,100,15082.301566
-310.001969,100,15097.678566
-173.545272,56,15106.324755
-310.502377,100,15120.730565
-312.443814,100,15129.026569
-105.039925,34,15132.215262
-312.52106,100,15139.261089
-146.00785,47,15145.158967
-308.417741,100,15154.008505
-311.406805,100,15166.072406
-310.372854,100,15183.208028
-310.05803,100,15190.758625
-204.669865,66,15195.522261
-309.310131,100,15207.489612
-311.423751,100,15222.816981
-311.47868,100,15229.346541
-311.085343,100,15239.911115
-309.751206,100,15248.859339
-309.776441,100,15255.940149
-313.791871,100,15269.259758
-83.798475,27,15271.892056
-124.481813,40,15277.053359
-80.73861,26,15279.20181
-308.958519,100,15286.189386
-309.658613,100,15295.261469
-62.197412,20,15297.788191
-313.264341,100,15304.604719
-308.492054,100,15313.393836
-135.229433,43,15319.655038
-309.498834,100,15334.495017
-311.130542,100,15342.254003
-103.929484,33,15344.699889
-311.131514,100,15354.307894
-311.608581,100,15362.517989
-80.33155,26,15366.767061
-310.904492,100,15375.948412
-311.654081,100,15383.523813
-310.64007,100,15396.143023
-311.324175,100,15411.401555
-310.374326,100,15421.677361
-307.77926,100,15439.017544
-306.063476,100,15446.92957
-96.458879,31,15449.333766
-102.477627,33,15454.411806
-55.73046,18,15456.044827
-310.188258,100,15464.241295
-77.357645,25,15468.466749
-311.755374,100,15484.63193
-313.920019,100,15499.054489
-310.796388,100,15514.955976
-312.338177,100,15522.732122
-309.329264,100,15533.526057
-116.519968,37,15537.252023
-309.186669,100,15554.625044
-310.716385,100,15570.525488
-309.084966,100,15588.444316
-310.772427,100,15601.696439
-312.844805,100,15608.514328
-309.507634,100,15619.823088
-102.583486,33,15625.310658
-100.92577,32,15627.547233
-310.692889,100,15635.575804
-308.351812,100,15672.900545
-98.836916,32,15675.859701
-311.279817,100,15691.184984
-310.170595,100,15704.513871
-100.053671,32,15706.909573
-314.516605,100,15720.370567
-86.285185,28,15725.260478
-89.473061,29,15728.401988
-308.885753,100,15736.013683
-309.204782,100,15745.834819
-307.261519,100,15754.712521
-123.271574,40,15758.096924
-311.354409,100,15767.119298
-312.348102,100,15776.817965
-310.773282,100,15791.956487
-314.639887,100,15805.735307
-311.823495,100,15813.340731
-312.56035,100,15820.883893
-311.715534,100,15828.685882
-104.029918,33,15831.633096
-308.716186,100,15841.236604
-93.161606,30,15846.095485
-312.476901,100,15853.672069
-309.200712,100,15868.102501
-309.171167,100,15883.40625
-211.739602,68,15888.960742
-310.869903,100,15899.085034
-310.827405,100,15907.272888
-311.672651,100,15915.465883
-108.201579,35,15918.687605
-135.284002,43,15924.929552
-86.911974,28,15928.829007
-100.265792,32,15931.108004
-310.070072,100,15940.046415
-312.435479,100,15947.340165
-115.226062,37,15950.01391
-309.39571,100,15961.381619
-102.53737,33,15966.782068
-127.062443,41,15971.610149
-311.310821,100,15980.349679
-106.075057,34,15983.067205
-311.222301,100,15991.151427
-55.948342,18,15993.722899
-312.168122,100,16007.810336
-311.472527,100,16023.532313
-113.534808,36,16028.724862
-313.639814,100,16042.308388
-109.705967,35,16047.460355
-99.617482,32,16050.124101
-311.866495,100,16057.865826
-311.684547,100,16064.291194
-311.175509,100,16072.829086
-125.600643,40,16078.654962
-311.650267,100,16086.233482
-311.285398,100,16099.167927
-311.248004,100,16106.895087
-310.535171,100,16113.172388
-96.385514,31,16115.643818
-146.302046,47,16119.470151
-311.641911,100,16127.196206
-309.675815,100,16144.341976
-309.814393,100,16152.540075
-309.820898,100,16159.39292
-310.609855,100,16167.914488
-102.125026,33,16170.715645
-311.76411,100,16185.48625
-309.289212,100,16194.085228
-310.22488,100,16203.861899
-118.14503,38,16209.610906
-314.006535,100,16215.654052
-311.659557,100,16223.386997
-310.282331,100,16232.180764
-95.296721,31,16237.587058
-312.977376,100,16250.488344
-312.477033,100,16262.513208
-309.548574,100,16269.880747
-310.205087,100,16283.079396
-78.396655,25,16284.963535
-308.618377,100,16301.870956
-156.295959,50,16308.927987
-309.597307,100,16320.468655
-309.293921,100,16328.104573
-308.870691,100,16337.450586
-143.119144,46,16341.427741
-118.354204,38,16344.27206
-90.572244,29,16346.632911
-309.995385,100,16354.839998
-98.859834,32,16357.301528
-308.733708,100,16365.326358
-130.63165,42,16368.720213
-312.691146,100,16378.312612
-311.325146,100,16393.524136
-308.952198,100,16409.834541
-311.728415,100,16416.8769
-111.56219,36,16422.672905
-310.651142,100,16430.365833
-313.346202,100,16440.237424
-311.167067,100,16454.662519
-309.894142,100,16470.655603
-89.210934,29,16473.312201
-102.581544,33,16475.845763
-312.463727,100,16482.144663
-309.178025,100,16497.776885
-83.848893,27,16500.091476
-120.641067,39,16505.214065
-308.778529,100,16514.651501
-105.997023,34,16517.339012
-93.907438,30,16519.935304
-125.447001,40,16522.761017
-99.610774,32,16527.67602
-68.465306,22,16529.567325
-310.874349,100,16537.814464
-309.036697,100,16554.776789
-312.448597,100,16561.962016
-310.6624,100,16575.671183
-311.566664,100,16590.461801
-311.750035,100,16597.045569
-83.373414,27,16601.524586
-102.772446,33,16604.451557
-311.738677,100,16613.126431
-93.118282,30,16616.976432
-309.308143,100,16625.481916
-310.57554,100,16633.485838
-167.715608,54,16638.916402
-103.425521,33,16643.262121
-309.413073,100,16650.259512
-310.714479,100,16658.721437
-308.871477,100,16667.989165
-314.079539,100,16681.286921
-112.577879,36,16684.489763
-312.881251,100,16690.659074
-98.33755,32,16696.369149
-121.595546,39,16701.176286
-309.252298,100,16729.505867
-118.450045,38,16733.865665
-109.507287,35,16737.735626
-309.899528,100,16745.937405
-312.195693,100,16752.623103
-97.206195,31,16755.027096
-82.021007,26,16756.89904
-308.649115,100,16764.651521
-310.91135,100,16770.730264
-111.851793,36,16773.777186
-146.934553,47,16781.023001
-105.356521,34,16783.973507
-309.599747,100,16793.467455
-102.946667,33,16797.655475
-312.024233,100,16804.672163
-312.321044,100,16811.675742
-310.530006,100,16819.459815
-311.85864,100,16826.697747
-307.743645,100,16836.882418
-104.077816,33,16839.242495
-311.073889,100,16845.801869
-112.302559,36,16848.509795
-308.196627,100,16860.085492
-309.854166,100,16866.659433
-311.651891,100,16878.90159
-313.042981,100,16885.380207
-315.053856,100,16891.321231
-310.885664,100,16899.519814
-108.90199,35,16902.403383
-310.996553,100,16911.172212
-310.451983,100,16920.123484
-309.541877,100,16930.011952
-108.974499,35,16932.919521
-311.308831,100,16940.867783
-308.6029,100,16950.163488
-309.708688,100,16962.601248
-83.32622,27,16965.003928
-309.007821,100,16975.145445
-43.373435,14,16977.208748
-311.181086,100,16983.842933
-309.658387,100,16991.651306
-95.499186,31,16994.78092
-309.511379,100,17011.534721
-107.983466,35,17014.703862
-308.236249,100,17030.999204
-311.612632,100,17045.033533
-312.116465,100,17060.171536
-309.88324,100,17068.411563
-314.107345,100,17082.771601
-310.031223,100,17100.564194
-309.861728,100,17107.591792
-104.665029,34,17110.430321
-310.122334,100,17125.4954
-310.804783,100,17136.585639
-309.847499,100,17144.877735
-94.471639,30,17147.055031
-96.591759,31,17149.558461
-310.091729,100,17159.068601
-308.229105,100,17175.457026
-98.595568,32,17181.015872
-308.973694,100,17192.726434
